,POI,Do_Rejon,Czas_PrT,Czas_PuT
373,20.0,12.0,85.15601793423185,604.0795091460997
374,21.0,12.0,114.76214493874595,337.6759866248641
375,22.0,12.0,94.98485289807765,300.1603323281669
376,23.0,12.0,118.35467412593454,528.7081265868009
377,24.0,12.0,177.47178299234344,606.6473330659227
378,25.0,12.0,105.66062087041723,732.3440912933997
379,26.0,12.0,89.10369301977744,490.79294488141375
380,27.0,12.0,53.704154998712916,355.9617138380662
381,28.0,12.0,124.70721482754658,208.30205790046864
382,29.0,12.0,80.26220623253987,999999.0
383,30.0,12.0,110.18022341877183,289.8231388975788
384,31.0,12.0,81.48116282572174,417.41776529054397
385,32.0,12.0,161.75635692190167,274.03223092323594
386,1.0,13.0,194.04883164615273,438.0576310499176
387,2.0,13.0,72.21363298602279,431.5938284493107
388,3.0,13.0,244.66488878240386,448.66295598238145
389,4.0,13.0,168.35894648219426,529.3506454821488
390,5.0,13.0,127.16975043770968,406.1055079101673
391,6.0,13.0,391.1083385736045,981.764733402977
392,7.0,13.0,414.81108897212624,999999.0
393,8.0,13.0,127.2583878294928,453.5911076312614
394,9.0,13.0,64.40452722235968,265.9827984297124
395,10.0,13.0,65.99206444647831,446.09830997544657
396,11.0,13.0,93.53834725543638,276.7387585098357
397,12.0,13.0,80.68833016946895,248.76157304798886
398,13.0,13.0,82.05604708619197,90.13611258384772
399,14.0,13.0,132.53532204694287,299.24822466818904
400,15.0,13.0,85.34052526713364,276.7593407448831
401,16.0,13.0,227.819112814919,288.54228266562654
402,17.0,13.0,60.55382917490422,196.884104734116
403,18.0,13.0,72.32821159800635,322.7451937974815
404,19.0,13.0,67.09371391184092,173.67265641854195
405,20.0,13.0,84.73039816470825,602.8065091460998
406,21.0,13.0,114.33652516922234,336.40298662486407
407,22.0,13.0,94.55152685991324,298.8873323281669
408,23.0,13.0,117.92905435641094,527.4351265868008
409,24.0,13.0,177.04616322281984,605.3743330659227
410,25.0,13.0,105.23500110089363,731.0710912933998
411,26.0,13.0,88.67807325025383,489.5199448814138
412,27.0,13.0,53.27853522918931,354.68871383806623
413,28.0,13.0,124.28159505802297,207.02905790046864
414,29.0,13.0,79.83658646301626,999999.0
415,30.0,13.0,109.75460364924822,288.55013889757885
416,31.0,13.0,81.05554305619815,416.144765290544
417,32.0,13.0,161.33073715237808,272.759230923236
418,1.0,14.0,195.2084188998268,441.23463104991754
419,2.0,14.0,71.17892735726136,427.26382844931067
420,3.0,14.0,243.78174228923083,449.21795598238145
421,4.0,14.0,169.52624000450913,532.6066454821488
422,5.0,14.0,126.13504480894825,401.2975079101673
423,6.0,14.0,392.2679258272786,984.2077334029769
424,7.0,14.0,415.97067622580033,999999.0
425,8.0,14.0,127.0077096735785,454.8891076312614
426,9.0,14.0,65.0944697725285,266.7277984297124
427,10.0,14.0,66.62619964290504,446.8433099754466
428,11.0,14.0,94.69793450911044,278.8137585098357
429,12.0,14.0,81.32246536589568,250.83657304798885
430,13.0,14.0,82.10372513551035,90.12511258384772
431,14.0,14.0,132.83663489797925,299.26522466818903
432,15.0,14.0,86.5001125208077,278.8343407448831
433,16.0,14.0,228.9864063372339,291.7982826656265
434,17.0,14.0,60.501528919332706,196.873104734116
435,18.0,14.0,71.29350596924492,318.41519379748144
436,19.0,14.0,66.05900828307949,169.34265641854194
437,20.0,14.0,83.69569253594682,598.0015091460997
438,21.0,14.0,115.4961124228964,339.3679866248641
439,22.0,14.0,95.71882038222812,302.1433323281669
440,23.0,14.0,116.8943487276495,524.6621265868009
441,24.0,14.0,176.0114575940584,600.5663330659227
442,25.0,14.0,104.2002954721322,726.2630912933998
443,26.0,14.0,87.6433676214924,484.7119448814138
444,27.0,14.0,52.24382960042788,349.88071383806624
445,28.0,14.0,123.24688942926154,202.22105790046865
446,29.0,14.0,78.80188083425483,999999.0
447,30.0,14.0,109.77629775411961,289.10513889757885
448,31.0,14.0,81.07723716106953,416.40176529054395
449,32.0,14.0,161.35243125724946,273.0162309232359
450,1.0,15.0,191.44161216168555,436.15963104991755
451,2.0,15.0,72.27318754311172,430.8228284493107
452,3.0,15.0,243.62450627606407,449.64995598238147
453,4.0,15.0,166.60423557291224,526.0836454821488
454,5.0,15.0,127.93668865432278,405.3335079101673
455,6.0,15.0,387.90644027390664,977.4837334029769
456,7.0,15.0,413.3231986012278,999999.0
457,8.0,15.0,127.11066350433697,453.0411076312614
458,9.0,15.0,63.580496575035276,265.43279842971236
459,10.0,15.0,64.58194557060251,445.54830997544656
460,11.0,15.0,92.0156505193134,276.1887585098357
461,12.0,15.0,79.15292277415749,248.21157304798885
462,13.0,15.0,81.0848666621005,89.58611258384772
463,14.0,15.0,132.18956754724792,298.51022466818904
464,15.0,15.0,84.19272673272407,276.2093407448831
465,16.0,15.0,224.77416808317736,285.4972826656265
466,17.0,15.0,59.30258309927549,196.334104734116
467,18.0,15.0,72.37145058885653,321.97419379748146
468,19.0,15.0,68.33888473891801,172.90165641854193
469,20.0,15.0,87.36877104430467,602.0355091460997
470,21.0,15.0,110.28122744409947,332.12198662486406
471,22.0,15.0,91.43016173862986,295.6203323281669
472,23.0,15.0,117.11136180643092,526.6631265868009
473,24.0,15.0,176.8376098149585,604.6023330659227
474,25.0,15.0,105.51712446409162,730.3000912933998
475,26.0,15.0,89.8677927141413,488.74894488141376
476,27.0,15.0,54.46825469307679,353.9177138380662
477,28.0,15.0,125.47131452191046,206.25805790046863
478,29.0,15.0,79.0568257126285,999999.0
479,30.0,15.0,108.00630860192315,289.5371388975788
480,31.0,15.0,79.30724800887307,414.32476529054395
481,32.0,15.0,159.58244210505302,270.9392309232359
482,1.0,16.0,193.23089140730426,440.5236310499175
483,2.0,16.0,72.7932726706168,429.4458284493107
484,3.0,16.0,243.62631016578368,444.7889559823815
485,4.0,16.0,169.75584687557333,531.8956454821488
486,5.0,16.0,127.9582127513427,403.9565079101673
487,6.0,16.0,390.29039833475605,982.519733402977
488,7.0,16.0,416.47480990388885,999999.0
489,8.0,16.0,128.2189592442335,454.1781076312614
490,9.0,16.0,64.0848885571736,268.1077984297124
491,10.0,16.0,65.4465450427216,448.22330997544657
492,11.0,16.0,93.62838431276796,278.10275850983567
493,12.0,16.0,80.12814104068084,250.12557304798887
494,13.0,16.0,81.08667055182009,88.79511258384773
495,14.0,16.0,132.57623854978698,298.55622466818903
496,15.0,16.0,86.67735658230181,278.1233407448831
497,16.0,16.0,227.92577938583847,291.0872826656265
498,17.0,16.0,59.304386988995084,195.543104734116
499,18.0,16.0,72.43551431372221,320.59719379748145
500,19.0,16.0,68.53317057787301,171.52465641854192
501,20.0,16.0,87.67968450951439,600.6585091460997
502,21.0,16.0,114.2139355343329,338.6569866248641
503,22.0,16.0,94.7875703046915,301.43233232816686
504,23.0,16.0,117.11316569615053,524.9081265868009
505,24.0,16.0,176.7312658089831,603.2253330659227
506,25.0,16.0,105.53864856111156,728.9220912933998
507,26.0,16.0,89.93185643900698,487.3709448814138
508,27.0,16.0,54.53231841794246,352.53971383806623
509,28.0,16.0,125.53537824677612,204.88005790046864
510,29.0,16.0,77.9839345764134,999999.0
511,30.0,16.0,105.79018317215198,284.6761388975788
512,31.0,16.0,77.2550621669443,412.561765290544
513,32.0,16.0,159.08409820491698,269.17623092323595
514,1.0,17.0,193.8852262695609,439.30363104991756
515,2.0,17.0,70.97879195615644,427.0638284493107
516,3.0,17.0,243.58160688812592,449.20595598238145
517,4.0,17.0,168.2030473742432,529.4966454821488
518,5.0,17.0,125.93490940784334,401.09750791016734
519,6.0,17.0,390.9447331970127,983.0107334029769
520,7.0,17.0,414.64748359553437,999999.0
521,8.0,17.0,126.80757427247359,454.68910763126144
522,9.0,17.0,64.24092184576782,266.52779842971233
523,10.0,17.0,65.82845906988645,446.6433099754465
524,11.0,17.0,93.37474187884452,277.9847585098357
525,12.0,17.0,80.5247247928771,250.00757304798887
526,13.0,17.0,81.8924417096001,89.92511258384772
527,14.0,17.0,132.371716670351,299.06522466818905
528,15.0,17.0,85.17691989054178,278.0053407448831
529,16.0,17.0,227.66321370696795,289.7882826656265
530,17.0,17.0,60.30139351822779,196.673104734116
531,18.0,17.0,71.09337056814,318.21519379748145
532,19.0,17.0,65.85887288197458,169.14265641854195
533,20.0,17.0,83.4955571348419,597.8015091460996
534,21.0,17.0,114.17291979263048,337.6489866248641
535,22.0,17.0,94.39562775196218,299.03333232816686
536,23.0,17.0,116.69421332654458,524.4621265868009
537,24.0,17.0,175.8113221929535,600.3663330659227
538,25.0,17.0,104.00016007102728,726.0630912933998
539,26.0,17.0,87.44323222038749,484.5119448814138
540,27.0,17.0,52.043694199322964,349.68071383806625
541,28.0,17.0,123.04675402815663,202.02105790046863
542,29.0,17.0,78.60174543314992,999999.0
543,30.0,17.0,109.5761623530147,289.09313889757885
544,31.0,17.0,80.87710175996462,415.635765290544
545,32.0,17.0,161.15229585614455,272.25023092323596
546,1.0,18.0,194.95614793323574,441.65063104991754
547,2.0,18.0,71.54549639494823,427.8638284493107
548,3.0,18.0,241.30858308193086,447.7649559823815
549,4.0,18.0,170.13919862761406,533.0226454821488
550,5.0,18.0,124.60699395925215,399.19250791016736
551,6.0,18.0,392.01565486068756,984.254733402977
552,7.0,18.0,416.58363484890526,999999.0
553,8.0,18.0,127.78268190632406,455.3051076312614
554,9.0,18.0,64.38378687336446,265.84279842971233
555,10.0,18.0,65.74544335891245,445.9583099754465
556,11.0,18.0,93.92728262895882,279.2297585098357
557,12.0,18.0,80.4417090819031,251.25257304798885
558,13.0,18.0,81.22296885151775,89.23611258384771
559,14.0,18.0,132.20565562029776,298.38022466818904
560,15.0,18.0,86.64957408382682,279.2503407448831
561,16.0,18.0,228.83364917292562,292.2142826656265
562,17.0,18.0,59.43026223090976,195.98410473411602
563,18.0,18.0,71.18773803805365,319.01519379748146
564,19.0,18.0,66.83398051582505,169.94265641854193
565,20.0,18.0,85.76432772735743,598.4165091460997
566,21.0,18.0,115.27831776870353,339.7839866248641
567,22.0,18.0,95.69544009177868,302.5593323281669
568,23.0,18.0,114.60335617604734,523.3991265868009
569,24.0,18.0,172.6467856599083,598.4613330659226
570,25.0,18.0,102.187429769021,724.1570912933997
571,26.0,18.0,86.67215061189681,482.6059448814138
572,27.0,18.0,51.2726125908323,347.77471383806625
573,28.0,18.0,122.68768449913233,200.11505790046863
574,29.0,18.0,75.1525829983902,999999.0
575,30.0,18.0,108.09053404725624,287.6521388975788
576,31.0,18.0,80.08789999506017,414.948765290544
577,32.0,18.0,160.4352702780902,271.56323092323595
578,1.0,19.0,193.99454112556552,438.38363104991754
579,2.0,19.0,72.91242362259496,429.5558284493107
580,3.0,19.0,243.21890834507707,443.8099559823815
581,4.0,19.0,169.93184333132106,529.7546454821488
582,5.0,19.0,127.68660293272941,402.71650791016737
583,6.0,19.0,391.0540480530173,982.168733402977
584,7.0,19.0,416.6508063596366,999999.0
585,8.0,19.0,128.33811019621166,453.98010763126143
586,9.0,19.0,64.20403950915177,268.36779842971237
587,10.0,19.0,65.56569599469977,448.48330997544656
588,11.0,19.0,93.74753526474612,278.2387585098357
589,12.0,19.0,80.247291992659,250.26157304798886
590,13.0,19.0,81.20582150379825,89.05411258384773
591,14.0,19.0,132.69538950176516,298.81522466818905
592,15.0,19.0,86.85335303804955,278.2593407448831
593,16.0,19.0,228.1017758415862,292.0892826656265
594,17.0,19.0,59.42353794097325,195.802104734116
